NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
Olt,OLT,ALL#WORLD#EUR#ROU#OLT,False,,COUNTY,ROU,1,DEPARTMENT
Monroe WI,MONAWIW,ALL#WORLD#NOAME#USA#EASCB#WISCO#MONAWIW,False,,CITY,USA,3,CITY
Cochin,PORT_COCHIN,ALL#WORLD#ASIA#IND#PORT_COCHIN,False,,PORT_TERMINAL,IND,1,PORT_TERMINAL
Lencois,LENCOIS,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#LENCOIS,False,,CITY,BRA,3,CITY
Yorke Peninsula,YORKE_PENINSULA,ALL#WORLD#OCE#AUS#AUSOU#YORKE_PENINSULA,False,,FEDERAL_DISTRICT,AUS,2,LOCAL GOVERNMENT AREA
Xinyang,PORT_CNING,ALL#WORLD#ASIA#CHN#PORT_CNING,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Bruges,PORT_BEBGS,ALL#WORLD#EUR#BEL#PORT_BEBGS,False,,PORT_TERMINAL,BEL,1,PORT_TERMINAL
Timber SD,TIMBERSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#TIMBERSD,False,,CITY,USA,3,CITY
Eastern Canada,CAN_EAST,ALL#WORLD#NOAME#CAN#CAN_EAST,False,,REGION,CAN,1,PROVINCE
Udine,ITH42,ALL#WORLD#EUR#ITA#ITH#ITH4#ITH42,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Seville,ES618,ALL#WORLD#EUR#ESP#ES6#ES61#ES618,False,,DEPARTMENT,ESP,3,COMARCA
Ardabil,AED,ALL#WORLD#ASIA#IRN#AED,False,,CITY,IRN,1,PROVINCE
Region Midtjylland,DK_MIDTJ,ALL#WORLD#EUR#DNK#DK_MIDTJ,False,,REGION,DNK,1,REGION
Serbia - North,RS1,ALL#WORLD#EUR#SRB#RS1,False,,NATIONAL_REGION,SRB,1,AUTONOMOUS PROVINCE
Nordrhein-Westfalen Land,DE-NW,ALL#WORLD#EUR#DEU#DE-NW,False,,STATE,DEU,1,STATE
Barra Do Corda,BARRA_DO_CORDA,ALL#WORLD#SOAME#BRA#BRACW#MARAN#BARRA_DO_CORDA,False,,CITY,BRA,3,CITY
El Hierro,ES703,ALL#WORLD#EUR#ESP#ES7#ES70#ES703,False,,DEPARTMENT,ESP,3,COMARCA
Mettmann,DEA1C,ALL#WORLD#EUR#DEU#DEA#DEA1#DEA1C,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Pompeu,POMPEU,ALL#WORLD#SOAME#BRA#BRANE#MINAS#POMPEU,False,,CITY,BRA,3,CITY
Ilocos Sur,ILOCOSSUR,ALL#WORLD#ASIA#PHL#ILOCOSSUR,False,,NATIONAL_REGION,PHL,1,REGION
Markazi,MARKZ,ALL#WORLD#ASIA#IRN#MARKZ,False,,STATE,IRN,1,PROVINCE
Panjin,PANJIN,ALL#WORLD#ASIA#CHN#LIAON#PANJIN,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
North Friesland,NL127,ALL#WORLD#EUR#NLD#NL1#NL12#NL127,False,,DEPARTMENT,NLD,3,DEPARTMENT
Blaye,BLAYE,ALL#WORLD#EUR#FRA#BLAYE,False,,CITY,FRA,1,METROPOLITAN REGION
Manouba,MAN,ALL#WORLD#AFR#TUN#MAN,False,,REGION,TUN,1,GOVERNORATE
Vratsa,BG313,ALL#WORLD#EUR#BGR#BG3#BG31#BG313,False,,DEPARTMENT,BGR,3,DEPARTMENT
Decatur TN,DECATURTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#DECATURTN,False,,CITY,USA,3,CITY
South Denmark,DNK_SOUTH,ALL#WORLD#EUR#DNK#DNK_SOUTH,False,,REGION,DNK,1,REGION
Jaboticabal/,JABOTI,ALL#WORLD#SOAME#BRA#SAOP#JABOTI,False,,CITY,BRA,2,MUNICIPALITY
Autonomous Region in Muslim Mindanao,MUSLIMMINDANAO,ALL#WORLD#ASIA#PHL#MUSLIMMINDANAO,False,,NATIONAL_REGION,PHL,1,REGION
Tampico,TAMPICO,ALL#WORLD#NOAME#MEX#TAMPICO,False,,CITY,MEX,1,STATE
NOZZ Extra-Regio level 2,NOZZ,ALL#WORLD#EUR#NOR#NOZ#NOZZ,False,,REGION,NOR,2,MUNICIPALITY
Nova Brasilândia D'Oeste,NOV_BRASIL_OESTE,ALL#WORLD#SOAME#BRA#BRANO#RONDO#NOV_BRASIL_OESTE,False,,CITY,BRA,3,CITY
Recklinghausen,DEA36,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA36,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Mid-East,IE062,ALL#WORLD#EUR#IRL#IE0#IE06#IE062,False,,DEPARTMENT,IRL,3,DEPARTMENT
Agder,NOR_AGDER,ALL#WORLD#EUR#NOR#NOR_AGDER,False,,REGION,NOR,1,ARCTIC REGION
FRZZ Extra-Regio NUTS 2,FRZZ,ALL#WORLD#EUR#FRA#FRZ#FRZZ,False,,REGION,FRA,2,DEPARTMENT
Málaga,ES617,ALL#WORLD#EUR#ESP#ES6#ES61#ES617,False,,DEPARTMENT,ESP,3,COMARCA
Campobasso,ITF22,ALL#WORLD#EUR#ITA#ITF#ITF2#ITF22,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Semikarakorsk,SEMIKARAKORSK,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#SEMIKARAKORSK,False,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION
Chaouia - Ouardigha,CHA_OUA,ALL#WORLD#AFR#MAR#CHA_OUA,False,,REGION,MAR,1,REGION
Osmaniye,TR633,ALL#WORLD#ASIA#TUR#TR6#TR63#TR633,False,,DEPARTMENT,TUR,3,DEPARTMENT
Szczecin,PORT_PLSZZ,ALL#WORLD#EUR#POL#PORT_PLSZZ,False,,PORT_TERMINAL,POL,1,PORT_TERMINAL
Tsuruga,PORT_JPTRG,ALL#WORLD#ASIA#JPN#PORT_JPTRG,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
KARASU,PORT_TRKRS,ALL#WORLD#ASIA#TUR#PORT_TRKRS,False,,PORT_TERMINAL,TUR,1,PORT_TERMINAL
Bagaevskaya,PORT_RUBGV,ALL#WORLD#EUR#RUS#PORT_RUBGV,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Butuan,BUTUAN,ALL#WORLD#ASIA#PHL#BUTUAN,False,,CITY,PHL,1,REGION
Celle,DE931,ALL#WORLD#EUR#DEU#DE9#DE93#DE931,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Álava,ES211,ALL#WORLD#EUR#ESP#ES2#ES21#ES211,False,,DEPARTMENT,ESP,3,COMARCA
San Lorenzo,PORT_ARSLO,ALL#WORLD#SOAME#ARG#PORT_ARSLO,False,,PORT_TERMINAL,ARG,1,PORT_TERMINAL
Higashiharima,PORT_JPHHR,ALL#WORLD#ASIA#JPN#PORT_JPHHR,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Tirol,AUT_WEST_TIR,ALL#WORLD#EUR#AUT#AUT_WESTOSTE#AUT_WEST_TIR,False,,REGION,AUT,2,DISTRICT
Elizabethton TN,ELIZATN,ALL#WORLD#NOAME#USA#APPAL#TENNE#ELIZATN,False,,CITY,USA,3,CITY
Marilia,MARILIA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#MARILIA,False,,CITY,BRA,3,CITY
Trostyanka,PORT_TROSTY,ALL#WORLD#EUR#RUS#PORT_TROSTY,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Nova Alvorada do Sul,NASMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#NASMS,False,,CITY,BRA,3,CITY
Tyrolean Oberland,AT334,ALL#WORLD#EUR#AUT#AT3#AT33#AT334,False,,DEPARTMENT,AUT,3,DEPARTMENT
Okayama Airport,PORT_JPOKJ,ALL#WORLD#ASIA#JPN#PORT_JPOKJ,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Wenshan,Wenshan,ALL#WORLD#ASIA#CHN#YUNNA#Wenshan,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Mayen-Koblenz,DEB17,ALL#WORLD#EUR#DEU#DEB#DEB1#DEB17,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Biscay,BISCAY,ALL#WORLD#EUR#ESP#BISCAY,False,,NATIONAL_REGION,ESP,1,AUTONOMOUS COMMUNITY
Gipuzkoa,ES212,ALL#WORLD#EUR#ESP#ES2#ES21#ES212,False,,DEPARTMENT,ESP,3,COMARCA
Portland,PORTENN,ALL#WORLD#NOAME#USA#APPAL#TENNE#PORTENN,False,,CITY,USA,3,CITY
Douala,PORT_CMDLA,ALL#WORLD#AFR#CMR#PORT_CMDLA,False,,PORT_TERMINAL,CMR,1,PORT_TERMINAL
Canadian Prairies,PRAIRIES,ALL#WORLD#NOAME#CAN#PRAIRIES,False,,NATIONAL_REGION,CAN,1,PROVINCE
Rompin,ROMPIN,ALL#WORLD#ASIA#MYS#ROMPIN,False,,FEDERAL_DISTRICT,MYS,1,FEDERAL TERRITORY
"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR_KIR_AKS_NIG,ALL#WORLD#ASIA#TUR#TUR_KIR_AKS_NIG,False,,REGION,TUR,1,PROVINCE
Osaka Sakai,PORT_JPOSA,ALL#WORLD#ASIA#JPN#PORT_JPOSA,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Chapadao Do Sul,CHAPADAO_DO_SUL,ALL#WORLD#SOAME#BRA#BRASE#MATOS#CHAPADAO_DO_SUL,False,,CITY,BRA,3,CITY
Phú Thọ,PHU_THO,ALL#WORLD#ASIA#VNM#PHU_THO,False,,REGION,VNM,1,PROVINCE
Freiburg im Breisgau (Urban District),DE131,ALL#WORLD#EUR#DEU#DE1#DE13#DE131,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Fukuoka Airport,FUKU_AIR,ALL#WORLD#ASIA#JPN#FUKU_AIR,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Port Elizabeth,ELIZA,ALL#WORLD#AFR#ZAF#ELIZA,False,,CITY,ZAF,1,PROVINCE
An Giang,AN_GIANG,ALL#WORLD#ASIA#VNM#AN_GIANG,False,,REGION,VNM,1,PROVINCE
East Central Sweden,SE12,ALL#WORLD#EUR#SWE#SE1#SE12,False,,REGION,SWE,2,MUNICIPALITY
Itabuna,ITABUNA,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#ITABUNA,False,,CITY,BRA,3,CITY
Cartagena,PORT_ESCAR,ALL#WORLD#EUR#ESP#PORT_ESCAR,False,,PORT_TERMINAL,ESP,1,PORT_TERMINAL
District of Ghent,BE234,ALL#WORLD#EUR#BEL#BE2#BE23#BE234,False,,DEPARTMENT,BEL,3,ARRONDISSEMENT
AB QIR,ABQIR,ALL#WORLD#AFR#EGY#ABQIR,False,,PORT_TERMINAL,EGY,1,PORT_TERMINAL
Senador Pompeu,SENAPOM,ALL#WORLD#SOAME#BRA#BRACW#CEARA#SENAPOM,False,,CITY,BRA,3,CITY
Jaén,JAEN,ALL#WORLD#EUR#ESP#SPAND#JAEN,False,,CITY,ESP,2,PROVINCE
North OR,NORE,ALL#WORLD#NOAME#USA#PACIF#OREGO#NORE,False,,REGION,USA,3,REGION
Cachoeiro de Itapemirim,CACHDEITP,ALL#WORLD#SOAME#BRA#BRANE#ESPIR#CACHDEITP,False,,CITY,BRA,3,CITY
Ventspils,PORT_LVVNT,ALL#WORLD#EUR#LVA#PORT_LVVNT,False,,PORT_TERMINAL,LVA,1,PORT_TERMINAL
Nemrut Bay,PORT_TRNEM,ALL#WORLD#ASIA#TUR#PORT_TRNEM,False,,PORT_TERMINAL,TUR,1,PORT_TERMINAL
Romen District,UA123,ALL#WORLD#EUR#UKR#UA1#UA12#UA123,False,,DEPARTMENT,UKR,3,DEPARTMENT
Southern Finland,FI1C,ALL#WORLD#EUR#FIN#FI1#FI1C,False,,REGION,FIN,2,REGION
Parnamirim,PORT_BRPMM,ALL#WORLD#SOAME#BRA#PORT_BRPMM,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Kribi,KRIBI,ALL#WORLD#AFR#CMR#KRIBI,False,,CITY,CMR,1,REGION
Agrigento,ITG14,ALL#WORLD#EUR#ITA#ITG#ITG1#ITG14,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Dongying,Dongying,ALL#WORLD#ASIA#CHN#SHAND#Dongying,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
SEZZZ Extra-Regio NUTS 3,SEZZZ,ALL#WORLD#EUR#SWE#SEZ#SEZZ#SEZZZ,False,,DEPARTMENT,SWE,3,BOROUGH
Other Districts,US_OTHER,ALL#WORLD#NOAME#USA#US_OTHER,False,,CITY,USA,1,STATE
Peloponnese,GRC_PELOPO,ALL#WORLD#EUR#GRC#GRC_PELOPO,False,,REGION,GRC,1,ADMINISTRATIVE REGION
Burela,BURELA,ALL#WORLD#EUR#ESP#SPGAL#BURELA,False,,CITY,ESP,2,PROVINCE
Fribourg,CH022,ALL#WORLD#EUR#CHE#CH0#CH02#CH022,False,,DEPARTMENT,CHE,3,MUNICIPALITY
Kronoberg County,SE212,ALL#WORLD#EUR#SWE#SE2#SE21#SE212,False,,DEPARTMENT,SWE,3,BOROUGH
Drujba,DRUJBA,ALL#WORLD#EUR#BGR#DRUJBA,False,,CITY,BGR,1,REGION
Hamburg,PORT_HAMBURG,ALL#WORLD#EUR#DEU#PORT_HAMBURG,False,,CITY,DEU,1,STATE
Sachsen-Anhalt Land,DE-ST,ALL#WORLD#EUR#DEU#DE-ST,False,,STATE,DEU,1,STATE
Eastern Slovakia,SK04,ALL#WORLD#EUR#SVK#SVK#SK0#SK04,False,,REGION,SVK,3,MUNICIPALITY
Gulf Coast Ports TX,GCPTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#GCPTX,False,,REGION,USA,3,REGION
IN/BU,IN_BU,ALL#WORLD#ASIA#KOR#IN_BU,False,,REGION,KOR,1,METROPOLITAN CITY
Taoyuan,TAOY,ALL#WORLD#ASIA#TWN#TAOY,False,,CITY,TWN,1,CITY
Lucerne,CH061,ALL#WORLD#EUR#CHE#CH0#CH06#CH061,False,,DEPARTMENT,CHE,3,MUNICIPALITY
Erith,ERIT,ALL#WORLD#EUR#GBR#ERIT,False,,CITY,GBR,1,COUNTRY
Central North Santa Fe North,CENTRAL_NORTH_SANTA_FE_NORTH,ALL#WORLD#SOAME#ARG#CN_SANTA_FE#CENTRAL_NORTH_SANTA_FE_NORTH,False,,NATIONAL_REGION,ARG,2,DEPARTMENT
 Beilun Port,PORT_BEI,ALL#WORLD#ASIA#CHN#PORT_BEI,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Civitavecchia,PORT_ITCVV,ALL#WORLD#EUR#ITA#PORT_ITCVV,False,,PORT_TERMINAL,ITA,1,PORT_TERMINAL
Picuí,PICUI,ALL#WORLD#SOAME#BRA#BRACW#PARAI#PICUI,False,,CITY,BRA,3,CITY
Nanao,NANAO,ALL#WORLD#ASIA#JPN#NANAO,False,,CITY,JPN,1,PREFECTURE
Ein El Sokhna,EIN_EL_SOKHNA,ALL#WORLD#AFR#EGY#EIN_EL_SOKHNA,False,,PORT_TERMINAL,EGY,1,PORT_TERMINAL
Đắk Lắk ,DAKLAK,ALL#WORLD#ASIA#VNM#DAKLAK,False,,REGION,VNM,1,PROVINCE
Rosemount MN,ROSDM,ALL#WORLD#NOAME#USA#WECB#MINNE#ROSDM,False,,CITY,USA,3,CITY
Mazowieckie,MAZPL,ALL#WORLD#EUR#POL#MAZPL,False,,REGION,POL,1,VOIVODSHIP
Port Paranam,PORT_PARA,ALL#WORLD#SOAME#SUR#PORT_PARA,False,,PORT_TERMINAL,SUR,1,PORT_TERMINAL
Central Java,CENTRALJAVA,ALL#WORLD#ASIA#IDN#CENTRALJAVA,False,,REGION,IDN,1,SPECIAL REGION
Greenfield IN,GREEIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#GREEIN,False,,CITY,USA,3,CITY
Ouro Branco,OURO_BRANCO,ALL#WORLD#SOAME#BRA#BRANE#MINAS#OURO_BRANCO,False,,CITY,BRA,3,CITY
Savona,ITC32,ALL#WORLD#EUR#ITA#ITC#ITC3#ITC32,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Acajutla,ACAJ,ALL#WORLD#NOAME#SLV#SSNT#ACAJ,False,,CITY,SLV,2,MUNICIPALITY
Harz,HARZ---GER,ALL#WORLD#EUR#DEU#SAXOY#HARZ---GER,False,,TERRITORY,DEU,2,DISTRICT
Peixe,PEIXE,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#PEIXE,False,,CITY,BRA,3,CITY
Porto de Juruti,PORT_BRJUR,ALL#WORLD#SOAME#BRA#PORT_BRJUR,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Sao Borja,PORT_BRSBA,ALL#WORLD#SOAME#BRA#PORT_BRSBA,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Mc Arthur OH,MCARTHUROH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MCARTHUROH,False,,CITY,USA,3,CITY
Bontang,PORT_IDBXT,ALL#WORLD#ASIA#IDN#PORT_IDBXT,False,,PORT_TERMINAL,IDN,1,PORT_TERMINAL
Hiroshima,HIRO,ALL#WORLD#ASIA#JPN#HIRO,False,,CITY,JPN,1,PREFECTURE
Serbia - South,RS2,ALL#WORLD#EUR#SRB#RS2,False,,NATIONAL_REGION,SRB,1,AUTONOMOUS PROVINCE
Assis,ASSIS,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#ASSIS,False,,CITY,BRA,3,CITY
Timbues,Timbues,ALL#WORLD#SOAME#ARG#Timbues,False,,CITY,ARG,1,CITY
Brownsville TN,BROWTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#BROWTN,False,,CITY,USA,3,CITY
North Murray Mallee,NORTH_MURRAY_MALLEE,ALL#WORLD#OCE#AUS#AUSOU#NORTH_MURRAY_MALLEE,False,,FEDERAL_DISTRICT,AUS,2,LOCAL GOVERNMENT AREA
Barcelona,PORT_ESBCN,ALL#WORLD#EUR#ESP#PORT_ESBCN,False,,PORT_TERMINAL,ESP,1,PORT_TERMINAL
Veracruz,PORT_MXVER,ALL#WORLD#NOAME#MEX#PORT_MXVER,False,,PORT_TERMINAL,MEX,1,PORT_TERMINAL
Karanganyar,KARANGANYAR,ALL#WORLD#ASIA#IDN#CENTRALJAVA#KARANGANYAR,False,,REGION,IDN,2,REGENCY
Clinton NC,NC_C,ALL#WORLD#NOAME#USA#APPAL#NOCAR#NC_C,False,,CITY,USA,3,CITY
Upper Norrland,SWE_UPNORR,ALL#WORLD#EUR#SWE#SWE_UPNORR,False,,COUNTY,SWE,1,COUNTY
Santa Maria do Herval,ST_MARIA_HERVA,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#ST_MARIA_HERVA,False,,CITY,BRA,3,CITY
Xiongxian (Xiong),XION,ALL#WORLD#ASIA#CHN#HEBEI#XION,False,,COUNTY,CHN,2,PREFECTURE-LEVEL DIVISION
Port Kelang,KELANG,ALL#WORLD#ASIA#MYS#KELANG,False,,CITY,MYS,1,FEDERAL TERRITORY
Campo Maior,CAMPMAIOR,ALL#WORLD#SOAME#BRA#BRACW#PIAUI#CAMPMAIOR,False,,CITY,BRA,3,CITY
Central Switzerland,CH06,ALL#WORLD#EUR#CHE#CH0#CH06,False,,REGION,CHE,2,DISTRICT
Puerto de Cristobal,PORT_PDCR,ALL#WORLD#NOAME#PAN#PORT_PDCR,False,,PORT_TERMINAL,PAN,1,PORT_TERMINAL
Guadeloupe,FRY1,ALL#WORLD#EUR#FRA#FRY#FRY1,False,,REGION,FRA,2,DEPARTMENT
Cotegipe Port,COTEG,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#SALVA#COTEG,False,,CITY,BRA,4,CITY
"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR_TRA_ORD_GIR,ALL#WORLD#ASIA#TUR#TUR_TRA_ORD_GIR,False,,REGION,TUR,1,PROVINCE
Northeast IA,NEIA,ALL#WORLD#NOAME#USA#WECB#IOWA#NEIA,False,,REGION,USA,3,REGION
Emmendingen,DE133,ALL#WORLD#EUR#DEU#DE1#DE13#DE133,False,,DEPARTMENT,DEU,3,MUNICIPALITY
ITZZ Extra-Regio NUTS 2,ITZZ,ALL#WORLD#EUR#ITA#ITZ#ITZZ,False,,REGION,ITA,2,PROVINCE
Saint Lawrence,PORT_CASLA,ALL#WORLD#NOAME#CAN#PORT_CASLA,False,,PORT_TERMINAL,CAN,1,PORT_TERMINAL
Ilam,ILAM,ALL#WORLD#ASIA#IRN#ILAM,False,,CITY,IRN,1,PROVINCE
Frankfort KY,FKY,ALL#WORLD#NOAME#USA#APPAL#KENTU#FKY,False,,REGION,USA,3,REGION
Itaguai,PORT_ITAGUAI,ALL#WORLD#SOAME#BRA#BRANE#RIODE#PORT_ITAGUAI,False,,CITY,BRA,3,CITY
Minden-Lübbecke,MINDEN-LBBECKE--GER,ALL#WORLD#EUR#DEU#NRHWE#MINDEN-LBBECKE--GER,False,,TERRITORY,DEU,2,DISTRICT
ORTONA,ITOTN,ALL#WORLD#EUR#ITA#ITOTN,False,,DEPARTMENT,ITA,1,REGION
Blekinge County,SE221,ALL#WORLD#EUR#SWE#SE2#SE22#SE221,False,,DEPARTMENT,SWE,3,BOROUGH
Waterford,WATE,ALL#WORLD#EUR#GBR#WATE,False,,CITY,GBR,1,COUNTRY
Hamedan,HAMED,ALL#WORLD#ASIA#IRN#HAMED,False,,CITY,IRN,1,PROVINCE
Calarasi,CALA,ALL#WORLD#EUR#ROU#CALA,False,,COUNTY,ROU,1,DEPARTMENT
North Panhandle TX,NPTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#NPTX,False,,REGION,USA,3,REGION
Ilm District,DEG0T,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0T,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Region of Southern and Eastern Serbia,RS22,ALL#WORLD#EUR#SRB#RS2#RS22,False,,REGION,SRB,2,DISTRICT
Ardahan,ARDAHAN,ALL#WORLD#ASIA#TUR#ARDAHAN,False,,STATE,TUR,1,PROVINCE
Northern Serbia,SRB_NORTH,ALL#WORLD#EUR#SRB#SRB_NORTH,False,,NATIONAL_REGION,SRB,1,AUTONOMOUS PROVINCE
Koper,PORT_SIKOP,ALL#WORLD#EUR#SVN#PORT_SIKOP,False,,PORT_TERMINAL,SVN,1,PORT_TERMINAL
"TEXAS, TRANS-PECOS, OTHER (COMBINED) COUNTIES",TX_TRPECO_OTH,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#TX_TRANS_PECOS#TX_TRPECO_OTH,False,,REGION,USA,4,REGION
Central North Brabant,NL415,ALL#WORLD#EUR#NLD#NL4#NL41#NL415,False,,DEPARTMENT,NLD,3,DEPARTMENT
District of Namur,BE352,ALL#WORLD#EUR#BEL#BE3#BE35#BE352,False,,DEPARTMENT,BEL,3,ARRONDISSEMENT
Rize,RIZE,ALL#WORLD#ASIA#TUR#RIZE,False,,STATE,TUR,1,PROVINCE
Zamboanga Peninsula,ZAMBOANGAPENINSULA,ALL#WORLD#ASIA#PHL#ZAMBOANGAPENINSULA,False,,NATIONAL_REGION,PHL,1,REGION
Osnabrück,OSNABRCK-GER,ALL#WORLD#EUR#DEU#LOWSA#OSNABRCK-GER,False,,TERRITORY,DEU,2,DISTRICT
Andover MN,ANDEVMIN,ALL#WORLD#NOAME#USA#WECB#MINNE#ANDEVMIN,False,,CITY,USA,3,CITY
Heilbronn (Rural District),DE118,ALL#WORLD#EUR#DEU#DE1#DE11#DE118,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Rio Manso,RIO_MANSO,ALL#WORLD#SOAME#BRA#BRANE#MINAS#RIO_MANSO,False,,CITY,BRA,3,CITY
Savoie,FRK27,ALL#WORLD#EUR#FRA#FRK#FRK2#FRK27,False,,DEPARTMENT,FRA,3,ARRONDISSEMENT
West Midlands (England),TLG,ALL#WORLD#EUR#GBR#TLG,False,,NATIONAL_REGION,GBR,1,DISTRICT
Norrland,SWE_NORRL,ALL#WORLD#EUR#SWE#SWE_NORRL,False,,REGION,SWE,1,COUNTY
Hartford,HAR,ALL#WORLD#NOAME#USA#HAR,False,,CITY,USA,1,STATE
Synelnykove District,UA317,ALL#WORLD#EUR#UKR#UA3#UA31#UA317,False,,DEPARTMENT,UKR,3,DEPARTMENT
Yangzijiang,PORT_YANGZG,ALL#WORLD#ASIA#CHN#PORT_YANGZG,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Miltenberg,DE269,ALL#WORLD#EUR#DEU#DE2#DE26#DE269,False,,DEPARTMENT,DEU,3,MUNICIPALITY
King Fahad Industrial Port,PORT_SAYBI,ALL#WORLD#ASIA#SAU#PORT_SAYBI,False,,PORT_TERMINAL,SAU,1,PORT_TERMINAL
Snowshoe WV,SNOWWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#SNOWWV,False,,CITY,USA,3,CITY
Canakkale,PORT_TRCKZ,ALL#WORLD#ASIA#TUR#PORT_TRCKZ,False,,PORT_TERMINAL,TUR,1,PORT_TERMINAL
Hamlin WV,HAMLINWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#HAMLINWV,False,,CITY,USA,3,CITY
Liechtenstein,LI000,ALL#WORLD#EUR#LIE#LI0#LI00#LI000,False,,DEPARTMENT,LIE,3,DEPARTMENT
Piedmont,ITC1,ALL#WORLD#EUR#ITA#ITC#ITC1,False,,REGION,ITA,2,PROVINCE
Salatiga city,SALATIGACITY,ALL#WORLD#ASIA#IDN#CENTRALJAVA#SALATIGACITY,False,,REGION,IDN,2,REGENCY
Trento,ITH20,ALL#WORLD#EUR#ITA#ITH#ITH2#ITH20,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Green River KY,GRKENTU,ALL#WORLD#NOAME#USA#APPAL#KENTU#GRKENTU,False,,REGION,USA,3,REGION
Poitou-Charentes,FRI3,ALL#WORLD#EUR#FRA#FRI#FRI3,False,,REGION,FRA,2,DEPARTMENT
South Alberta,S_ALBERTA,ALL#WORLD#NOAME#CAN#S_ALBERTA,False,,NATIONAL_REGION,CAN,1,PROVINCE
Rio Real,RIOREAL,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#RIOREAL,False,,CITY,BRA,3,CITY
La Spezia,SPEZIA,ALL#WORLD#EUR#ITA#SPEZIA,False,,CITY,ITA,1,REGION
Kishiwada,PORT_JPKDA,ALL#WORLD#ASIA#JPN#PORT_JPKDA,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Sri Ganganagar,SRIGANGN,ALL#WORLD#ASIA#IND#SRIGANGN,False,,CITY,IND,1,STATE
Campo Bom,CAMPO_BOM,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#CAMPO_BOM,False,,CITY,BRA,3,CITY
Karabuk,KRBUK,ALL#WORLD#ASIA#TUR#KRBUK,False,,STATE,TUR,1,PROVINCE
ho ping port,PORT_HO_PING,ALL#WORLD#ASIA#TWN#PORT_HO_PING,False,,PORT_TERMINAL,TWN,1,PORT_TERMINAL
Moji,PORT_JPMOJ,ALL#WORLD#ASIA#JPN#PORT_JPMOJ,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Jose Terminal,JOSE_VEN,ALL#WORLD#SOAME#VEN#JOSE_VEN,False,,PORT_TERMINAL,VEN,1,PORT_TERMINAL
North East MS,NORTHEASTMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#NORTHEASTMS,False,,REGION,BRA,3,REGION
