NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,HIERARCHY_short
"]\"",,,,,,
Cookeville TN,COOKEVILLETN,ALL#WORLD#NOAME#USA#APPAL#TENNE#COOKEVILLETN,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#TENNE
Imari,IMARI,ALL#WORLD#ASIA#JPN#IMARI,false,,CITY,ALL#WORLD#ASIA#JPN
Guadalajara,ES424,ALL#WORLD#EUR#ESP#ES4#ES42#ES424,false,,DEPARTMENT,ALL#WORLD#EUR#ESP#ES4#ES42
Mateiros,MATEIROS,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#MATEIROS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN
Jackson WI,JACKWIS,ALL#WORLD#NOAME#USA#EASCB#WISCO#JACKWIS,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Elk River MN,AZEFVCZ,ALL#WORLD#NOAME#USA#WECB#MINNE#AZEFVCZ,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MINNE
Bad Kissingen,DE265,ALL#WORLD#EUR#DEU#DE2#DE26#DE265,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE26
San Ciprian,PORT_ESSCI,ALL#WORLD#EUR#ESP#PORT_ESSCI,false,,PORT_TERMINAL,ALL#WORLD#EUR#ESP
Tainan,TAIN,ALL#WORLD#ASIA#TWN#TAIN,false,,CITY,ALL#WORLD#ASIA#TWN
São Luís do Quitunde,SAOLOUISQUITUNDE,ALL#WORLD#Americas#SOAME#BRA#BRACW#ALAGO#SAOLOUISQUITUNDE,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#ALAGO
Novomoskovsk District,UA315,ALL#WORLD#CIS#UKR#UA3#UA31#UA315,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA3#UA31
Parana,PARANA,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#PARANA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN
Savinja,SI034,ALL#WORLD#EUR#SVN#SI0#SI03#SI034,false,,DEPARTMENT,ALL#WORLD#EUR#SVN#SI0#SI03
Vogelsbergkreis,VOGELSBERGKREIS--GER,ALL#WORLD#EUR#DEU#HESSE#VOGELSBERGKREIS--GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#HESSE
Aschaffenburg (Rural District),DE264,ALL#WORLD#EUR#DEU#DE2#DE26#DE264,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE26
Ascoli Piceno,ITI34,ALL#WORLD#EUR#ITA#ITI#ITI3#ITI34,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITI#ITI3
Livorno,ITI16,ALL#WORLD#EUR#ITA#ITI#ITI1#ITI16,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITI#ITI1
Dois Irmãos do Buriti,DIBMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#DIBMS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Okinawa,OKINAWA,OKINAWA,false,,CITY,OKINAWA
Yorkshire (uk),GBR_YORKSHIRE,ALL#WORLD#EUR#GBR#GBR_YORKSHIRE,false,,REGION,ALL#WORLD#EUR#GBR
Mannheim (Urban District),DE126,ALL#WORLD#EUR#DEU#DE1#DE12#DE126,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE1#DE12
Alsace (NUT 2013),FRA_ALSACE2013,ALL#WORLD#EUR#FRA#EASTF#ALSAC#FRA_ALSACE2013,false,,REGION,ALL#WORLD#EUR#FRA#EASTF#ALSAC
Treviso,ITH34,ALL#WORLD#EUR#ITA#ITH#ITH3#ITH34,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITH#ITH3
Singia,PORT_SINGIA,ALL#WORLD#ASIA#IND#PORT_SINGIA,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IND
Beaumont TX,BMTTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#BMTTX,false,,CITY,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Lorient Port,PORT_LORIENT,ALL#WORLD#EUR#FRA#WESTF#BRITT#PORT_LORIENT,false,,CITY,ALL#WORLD#EUR#FRA#WESTF#BRITT
North Macedonia,MK00,ALL#WORLD#EASTE#MKD#MK0#MK00,false,,REGION,ALL#WORLD#EASTE#MKD#MK0
yiangzijiang Port,PORT_YIANGZIJIANG,ALL#WORLD#ASIA#CHN#PORT_YIANGZIJIANG,false,,PORT_TERMINAL,ALL#WORLD#ASIA#CHN
Perry IA,PERRYIA,ALL#WORLD#NOAME#USA#WECB#IOWA#PERRYIA,false,,CITY,ALL#WORLD#NOAME#USA#WECB#IOWA
Lower Austria,AUT_LOWER,ALL#WORLD#EUR#AUT#AUT_LOWER,false,,REGION,ALL#WORLD#EUR#AUT
Esslingen,ESSLINGEN-GER,ALL#WORLD#EUR#DEU#BADEW#ESSLINGEN-GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BADEW
Alkmaar and surroundings,NL328,ALL#WORLD#EUR#NLD#NL3#NL32#NL328,false,,DEPARTMENT,ALL#WORLD#EUR#NLD#NL3#NL32
Pulaski Water,PULASKI,ALL#WORLD#NOAME#USA#APPAL#TENNE#PULASKI,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#TENNE
Aughinish,PORT_AUGH,ALL#WORLD#EUR#IRL#PORT_AUGH,false,,CITY,ALL#WORLD#EUR#IRL
Belfast,BELF,ALL#WORLD#EUR#IRL#BELF,false,,CITY,ALL#WORLD#EUR#IRL
Razgrad,BG324,ALL#WORLD#EUR#BGR#BG3#BG32#BG324,false,,DEPARTMENT,ALL#WORLD#EUR#BGR#BG3#BG32
Central Severen,BGR_SEVEREN_CENTRAL,ALL#WORLD#EUR#BGR#BGR_SEVEREN_CENTRAL,false,,NATIONAL_REGION,ALL#WORLD#EUR#BGR
HIEP PHUOC,HIEP-PHUOC,ALL#WORLD#ASIA#VNM#HIEP-PHUOC,false,,PORT_TERMINAL,ALL#WORLD#ASIA#VNM
Adana,TR621,ALL#WORLD#WESTE#TUR#TR6#TR62#TR621,false,,DEPARTMENT,ALL#WORLD#WESTE#TUR#TR6#TR62
Porto Murtinho,PORTMURTIN,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#PORTMURTIN,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Shenzhen,SHENZHEN,ALL#WORLD#ASIA#CHN#GUANG#SHENZHEN,false,,CITY,ALL#WORLD#ASIA#CHN#GUANG
Arroio do Meio,ARROIO,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ARROIO,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS
West and Tagus Valley,PT1D,ALL#WORLD#EUR#PRT#PT1#PT1D,false,,REGION,ALL#WORLD#EUR#PRT#PT1
Palermo,PORT_ITPMO,ALL#WORLD#EUR#ITA#PORT_ITPMO,false,,PORT_TERMINAL,ALL#WORLD#EUR#ITA
Starnberg,STARNBERG---GER,ALL#WORLD#EUR#DEU#BAVAR#STARNBERG---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BAVAR
Karlsruhe,DE12,ALL#WORLD#EUR#DEU#DE1#DE12,false,,REGION,ALL#WORLD#EUR#DEU#DE1
Traunstein,TRAUNSTEIN---GER,ALL#WORLD#EUR#DEU#BAVAR#TRAUNSTEIN---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BAVAR
Utena County,LT029,ALL#WORLD#EUR#LTU#LT0#LT02#LT029,false,,DEPARTMENT,ALL#WORLD#EUR#LTU#LT0#LT02
Xiaogan,Xiaogan,ALL#WORLD#ASIA#CHN#HUBEI#Xiaogan,false,,CITY,ALL#WORLD#ASIA#CHN#HUBEI
Lontra,LOTRA,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#LOTRA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Landshut (Rural District),DE227,ALL#WORLD#EUR#DEU#DE2#DE22#DE227,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE22
Heidenheim,HEIDENHEIM---GER,ALL#WORLD#EUR#DEU#BADEW#HEIDENHEIM---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BADEW
US Gulf and Eastern Europe,USG_EE,USG_EE,true,[],,USG_EE
Picardy,FRE2,ALL#WORLD#EUR#FRA#FRE#FRE2,false,,REGION,ALL#WORLD#EUR#FRA#FRE
Mpumalanga,MP,ALL#WORLD#EASTA#ZAF#MP,false,,REGION,ALL#WORLD#EASTA#ZAF
South Plains TX,SPLTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#SPLTX,false,,REGION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Kastamonu,TR821,ALL#WORLD#WESTE#TUR#TR8#TR82#TR821,false,,DEPARTMENT,ALL#WORLD#WESTE#TUR#TR8#TR82
Croatia,HR0,ALL#WORLD#EUR#HRV#HR0,false,,NATIONAL_REGION,ALL#WORLD#EUR#HRV
Osaka Sakai,OSAK,ALL#WORLD#ASIA#JPN#OSAK,false,,CITY,ALL#WORLD#ASIA#JPN
Warsaw Capital,PL91,ALL#WORLD#EUR#POL#PL9#PL91,false,,REGION,ALL#WORLD#EUR#POL#PL9
Esperance,PORT_AUEPR,ALL#WORLD#OCEAN#AUS#PORT_AUEPR,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#AUS
Miyazaki Airport,MIAZ_AIR,ALL#WORLD#ASIA#JPN#MIAZ_AIR,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Huzhou,HUZHOU,ALL#WORLD#ASIA#CHN#ZHEJI#HUZHOU,false,,CITY,ALL#WORLD#ASIA#CHN#ZHEJI
Rockford IL,RFOIL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#RFOIL,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#ILLIN
Pfaffenhofen an der Ilm,PFAFFENHOFENANDERILM---GER,ALL#WORLD#EUR#DEU#BAVAR#PFAFFENHOFENANDERILM---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BAVAR
Vogtland District,DED44,ALL#WORLD#EUR#DEU#DED#DED4#DED44,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DED#DED4
Paranhos,PNHMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#PNHMS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Trier-Saarburg,DEB25,ALL#WORLD#EUR#DEU#DEB#DEB2#DEB25,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEB#DEB2
Port Great Belt,PORT_GBEL,ALL#WORLD#EUR#DNK#PORT_GBEL,false,,PORT_TERMINAL,ALL#WORLD#EUR#DNK
Garmisch-Partenkirchen,DE21D,ALL#WORLD#EUR#DEU#DE2#DE21#DE21D,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE21
Northern Mindanao,NORTHERNMINDANAO,ALL#WORLD#ASIA#PHL#NORTHERNMINDANAO,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Békés,HU332,ALL#WORLD#EUR#HUN#HU3#HU33#HU332,false,,DEPARTMENT,ALL#WORLD#EUR#HUN#HU3#HU33
Bilecik,BLCIK,ALL#WORLD#WESTE#TUR#BLCIK,false,,STATE,ALL#WORLD#WESTE#TUR
Kagoshima,PORT_JPKOJ,ALL#WORLD#ASIA#JPN#PORT_JPKOJ,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Porto Alegre,PORT_BRPOA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPOA,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA
PADD 7,PADD7,PADD7,true,[,,PADD7
"\"\"ASM\"\"",,,,,,
"\"\"GUM\"\"",,,,,,
"\"\"MNP\"\"",,,,,,
"]\"",,,,,,
Tupirama,TUPIRA,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#TUPIRA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN
"Russia, Romania, Bulgaria",RUS_ROU_BGR,RUS_ROU_BGR,true,[,,RUS_ROU_BGR
"\"\"BGR\"\"",,,,,,
"\"\"ROU\"\"",,,,,,
"\"\"RUS\"\"",,,,,,
"]\"",,,,,,
Ottawa,OTTON,ALL#WORLD#NOAME#CAN#ONTAR#OTTON,false,,CITY,ALL#WORLD#NOAME#CAN#ONTAR
Hesse,DE71,ALL#WORLD#EUR#DEU#DE7#DE71,false,,REGION,ALL#WORLD#EUR#DEU#DE7
Centre-Val de Loire,FRB0,ALL#WORLD#EUR#FRA#FRB#FRB0,false,,REGION,ALL#WORLD#EUR#FRA#FRB
Jendouba,JEN,ALL#WORLD#AFRMI#TUN#JEN,false,,REGION,ALL#WORLD#AFRMI#TUN
Sambirskyi Raion,UA734,ALL#WORLD#CIS#UKR#UA7#UA73#UA734,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA7#UA73
Funen,DK031,ALL#WORLD#EUR#DNK#DK0#DK03#DK031,false,,DEPARTMENT,ALL#WORLD#EUR#DNK#DK0#DK03
Kielce County,PL721,ALL#WORLD#EUR#POL#PL7#PL72#PL721,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL7#PL72
Cat Lai Port,CATLAI,ALL#WORLD#ASIA#VNM#CATLAI,false,,PORT_TERMINAL,ALL#WORLD#ASIA#VNM
Berdychivskyi Raion,UA821,ALL#WORLD#CIS#UKR#UA8#UA82#UA821,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA8#UA82
Batesburg,BATESBURG,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#BATESBURG,false,,CITY,ALL#WORLD#NOAME#USA#SOEAS#SOCAR
Extremadura,ES43,ALL#WORLD#EUR#ESP#ES4#ES43,false,,REGION,ALL#WORLD#EUR#ESP#ES4
Vredendal,VRDNDAL,ALL#WORLD#EASTA#ZAF#VRDNDAL,false,,CITY,ALL#WORLD#EASTA#ZAF
Nerston,NERSTN,ALL#WORLD#EASTA#ZAF#NERSTN,false,,FEDERAL_DISTRICT,ALL#WORLD#EASTA#ZAF
Guadalajara,GUADALAJARA,ALL#WORLD#EUR#ESP#SPCMA#GUADALAJARA,false,,CITY,ALL#WORLD#EUR#ESP#SPCMA
Queiroz,QUEIROZ,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#QUEIROZ,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO
Hebi,HEBI,ALL#WORLD#ASIA#CHN#HENAN#HEBI,false,,CITY,ALL#WORLD#ASIA#CHN#HENAN
Altinópolis,ALTINOPOLIS,ALL#WORLD#Americas#SOAME#BRA#SAOP#ALTINOPOLIS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#SAOP
Satu Mare,SATU_MARE,ALL#WORLD#EUR#ROU#SATU_MARE,false,,CITY,ALL#WORLD#EUR#ROU
Ravensburg,DE148,ALL#WORLD#EUR#DEU#DE1#DE14#DE148,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE1#DE14
Changle,CHANGLE,ALL#WORLD#ASIA#CHN#FUJIA#CHANGLE,false,,CITY,ALL#WORLD#ASIA#CHN#FUJIA
Toyama,PORT_JPTOS,ALL#WORLD#ASIA#JPN#PORT_JPTOS,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Traverse City MI,TRAVERSECITYMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#TRAVERSECITYMI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#MICHI
Careaçu,CAREA,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#CAREA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Noain,NOAIN,NOAIN,false,,CITY,NOAIN
Colinas Do Tocantins,COLINAS_DO_TOCANTINS,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#COLINAS_DO_TOCANTINS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN
Eldorado,ELDMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#ELDMS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Amurang,AMURANG,ALL#WORLD#ASIA#IDN#AMURANG,false,,CITY,ALL#WORLD#ASIA#IDN
Bayburt,TRA13,ALL#WORLD#WESTE#TUR#TRA#TRA1#TRA13,false,,DEPARTMENT,ALL#WORLD#WESTE#TUR#TRA#TRA1
Ganzhou,Ganzhou,ALL#WORLD#ASIA#CHN#JIANX#Ganzhou,false,,CITY,ALL#WORLD#ASIA#CHN#JIANX
Whangarei Port,PORT_WHAN,ALL#WORLD#OCEAN#NZL#PORT_WHAN,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#NZL
Warmian-Masurian,PL62,ALL#WORLD#EUR#POL#PL6#PL62,false,,REGION,ALL#WORLD#EUR#POL#PL6
Recalada,PORT_ARRCA,ALL#WORLD#Americas#SOAME#ARG#PORT_ARRCA,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG
Sevierville TN,SEVIERVILLETN,ALL#WORLD#NOAME#USA#APPAL#TENNE#SEVIERVILLETN,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#TENNE
Aachen Urban Region,DEA2D,ALL#WORLD#EUR#DEU#DEA#DEA2#DEA2D,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEA#DEA2
Basse-Terre,BASSTER,ALL#WORLD#EUR#FRA#OVERS#GLP#BASSTER,false,,CITY,ALL#WORLD#EUR#FRA#OVERS#GLP
Olternita,OLTERN,ALL#WORLD#EUR#ROU#OLTERN,false,,CITY,ALL#WORLD#EUR#ROU
Blagoevgrad,BG413,ALL#WORLD#EUR#BGR#BG4#BG41#BG413,false,,DEPARTMENT,ALL#WORLD#EUR#BGR#BG4#BG41
Maracanaú,MARACANAU,ALL#WORLD#Americas#SOAME#BRA#BRACW#CEARA#MARACANAU,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#CEARA
Naha Airport,NAHA_AIR,ALL#WORLD#ASIA#JPN#NAHA_AIR,false,,CITY,ALL#WORLD#ASIA#JPN
"TEXAS, SOUTHERN LOW PLAINS",TX_SOUTH_LOW_PLAINS,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#TX_SOUTH_LOW_PLAINS,false,,REGION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
Araguari,ARAGUARI,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#ARAGUARI,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Vienna Surroundings/Southern Part,AT127,ALL#WORLD#EUR#AUT#AT1#AT12#AT127,false,,DEPARTMENT,ALL#WORLD#EUR#AUT#AT1#AT12
Salalah,PORT_OMSLL,ALL#WORLD#MIDDL#OMN#PORT_OMSLL,false,,PORT_TERMINAL,ALL#WORLD#MIDDL#OMN
Bloomingdale MI,BLOOMINGDALEMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#BLOOMINGDALEMI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#MICHI
Polohy District,UA325,ALL#WORLD#CIS#UKR#UA3#UA32#UA325,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA3#UA32
Suez,SUEZ,ALL#WORLD#AFRMI#EGY#SUEZ,false,,CITY,ALL#WORLD#AFRMI#EGY
"Gaziantep, Adıyaman, Kilis",TRC1,ALL#WORLD#WESTE#TUR#TRC#TRC1,false,,REGION,ALL#WORLD#WESTE#TUR#TRC
Wartburg District,DEG0R,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0R,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEG#DEG0
Loire-Atlantique,FRG01,ALL#WORLD#EUR#FRA#FRG#FRG0#FRG01,false,,DEPARTMENT,ALL#WORLD#EUR#FRA#FRG#FRG0
Innlandet,NO020,ALL#WORLD#WESTE#NOR#NO0#NO02#NO020,false,,DEPARTMENT,ALL#WORLD#WESTE#NOR#NO0#NO02
Hartford City IN,HARTIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#HARTIN,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#INDIA
Lake Constance District,DE147,ALL#WORLD#EUR#DEU#DE1#DE14#DE147,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE1#DE14
Antwerp,ANTWERP,ALL#WORLD#EUR#BEL#ANTWERP,false,,CITY,ALL#WORLD#EUR#BEL
Jawaharlal Nehru Port Trust,PORT_INNSA,ALL#WORLD#ASIA#IND#PORT_INNSA,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IND
Jingan,JINGAN,ALL#WORLD#ASIA#CHN#SHANG#JINGAN,false,,COUNTY,ALL#WORLD#ASIA#CHN#SHANG
Male port,PORT_MALDIVES,ALL#WORLD#MDV#PORT_MALDIVES,false,,PORT_TERMINAL,ALL#WORLD#MDV
Guadalupe Island,GUD,ALL#WORLD#NOAME#GOLME#GUD,false,,COUNTRY,ALL#WORLD#NOAME#GOLME
Port of La Guaira,PORT_LAG,ALL#WORLD#OSAM#VEN#PORT_LAG,false,,PORT_TERMINAL,ALL#WORLD#OSAM#VEN
Columbia,COLUMBIAA,ALL#WORLD#NOAME#USA#WECB#MISSO#COLUMBIAA,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MISSO
Arcoverde,ARCOVERDE,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA#ARCOVERDE,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA
New England,NEW_ENG,PADD1#NEW_ENG,true,[,,PADD1
"\"\"CONNE\"\"",,,,,,
"\"\"MAINE\"\"",,,,,,
"\"\"MASSA\"\"",,,,,,
"\"\"NEWHA\"\"",,,,,,
"\"\"RHODE\"\"",,,,,,
"\"\"VERMO\"\"",,,,,,
